iso3,month,risk_3,risk_12,logfat_risk_3,logfat_risk_12,INFORM,VU,CC,HA,event_type,sub_event_type,disorder_type,events,fatalities,hdx_alert_level,hdx_value,monthly_displacement,Flight,Airport,Travel,Train,Bus,Passport,Travel_visa,Right_of_asylum,rolling_3m_displacements,allocation-eligible,target_2m,risk_gt_06,is_protracted,disp_6m_avg,fat_6m_avg,hdx_med_high_count,hdx_3m_sum,p_sig1,p_sig2,p_sig3,protracted_signal,h_sig1,h_sig2,hard_onset_signal,early_signal,monthly_displacement_lag1,monthly_displacement_lag2,fatalities_lag1,events_lag1,risk_3_lag1,risk_12_lag1,logfat_risk_3_lag1,logfat_risk_12_lag1,hdx_alert_max,hdx_alert_sum,hdx_alert_mean,acled_civilian_targeted,acled_heavy_warfare,acled_social_unrest,acled_territorial_shift,acled_strategic_or_other,acled_political_violence,Flight_lag_1m,Airport_lag_1m,Travel_lag_1m,Train_lag_1m,Bus_lag_1m,Passport_lag_1m,Travel_visa_lag_1m,Right_of_asylum_lag_1m,Flight_lag_2m,Airport_lag_2m,Travel_lag_2m,Train_lag_2m,Bus_lag_2m,Passport_lag_2m,Travel_visa_lag_2m,Right_of_asylum_lag_2m,Flight_lag_3m,Airport_lag_3m,Travel_lag_3m,Train_lag_3m,Bus_lag_3m,Passport_lag_3m,Travel_visa_lag_3m,Right_of_asylum_lag_3m,Flight_growth_1m,Airport_growth_1m,Travel_growth_1m,Train_growth_1m,Bus_growth_1m,Passport_growth_1m,Travel_visa_growth_1m,Right_of_asylum_growth_1m,Flight_rolling_mean_3m,Airport_rolling_mean_3m,Travel_rolling_mean_3m,Train_rolling_mean_3m,Bus_rolling_mean_3m,Passport_rolling_mean_3m,Travel_visa_rolling_mean_3m,Right_of_asylum_rolling_mean_3m
AFG,2018-11-01,0.9919630205076586,0.9993015873015872,8.518994472654619,9.842905485595956,7.7,7.1,7.5,8.7,"['Battles', 'Explosions/Remote violence', 'Riots', 'Strategic developments', 'Violence against civilians', 'Protests']","['Armed clash', 'Air/drone strike', 'Government regains territory', 'Shelling/artillery/missile attack', 'Remote explosive/landmine/IED', 'Violent demonstration', 'Non-state actor overtakes territory', 'Disrupted weapons use', 'Other', 'Attack', 'Grenade', 'Suicide bomb', 'Excessive force against protesters', 'Peaceful protest', 'Looting/property destruction', 'Abduction/forced disappearance']","['Political violence', 'Demonstrations', 'Strategic developments', 'Political violence; Demonstrations']",908.0,3819.0,[],0.0,64241.1671532,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,94564.60703300001,1,1,True,0,30830.526392666663,4263.166666666667,0,1.0,False,False,False,False,False,False,False,0,15410.2727258,14913.167154,3285.0,924.0,0.9928229910703156,0.9995555555555556,8.451106884371685,9.737453890010716,0,0,0.0,1,1,1,1,1,1,3.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,0.3333322222259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,2.0,2.0,1.0,1.0,1.0,4.0,0.0
AFG,2018-12-01,0.9924957936009388,0.998578431372549,8.454961391210773,9.75162902288254,7.7,7.1,7.5,8.7,"['Battles', 'Explosions/Remote violence', 'Strategic developments', 'Violence against civilians']","['Armed clash', 'Shelling/artillery/missile attack', 'Remote explosive/landmine/IED', 'Disrupted weapons use', 'Attack', 'Non-state actor overtakes territory', 'Air/drone strike', 'Looting/property destruction', 'Suicide bomb', 'Government regains territory', 'Grenade', 'Abduction/forced disappearance']","['Political violence', 'Strategic developments']",1121.0,3951.0,[],0.0,11433.4281514,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,91084.86803040002,1,1,True,1,30177.98924673333,4209.666666666667,0,0.0,False,False,False,False,False,False,False,0,64241.1671532,15410.2727258,3819.0,908.0,0.9919630205076586,0.9993015873015872,8.518994472654619,9.842905485595956,0,0,0.0,1,1,0,1,1,1,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,2.0,2.0,1.0,1.0,1.0,4.0,0.0
AFG,2019-01-01,0.9973659114793016,1.0,8.554693776823463,9.716416769083676,7.7,7.1,7.5,8.7,"['Battles', 'Explosions/Remote violence', 'Violence against civilians', 'Strategic developments', 'Protests']","['Armed clash', 'Air/drone strike', 'Shelling/artillery/missile attack', 'Government regains territory', 'Remote explosive/landmine/IED', 'Abduction/forced disappearance', 'Attack', 'Looting/property destruction', 'Disrupted weapons use', 'Peaceful protest', 'Non-state actor overtakes territory', 'Grenade', 'Suicide bomb']","['Political violence', 'Strategic developments', 'Demonstrations']",843.0,2961.0,[],0.0,10789.1729718,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,86463.7682764,1,1,True,1,29027.91348103333,3875.3333333333335,0,0.0,False,False,False,False,False,False,False,0,11433.4281514,64241.1671532,3951.0,1121.0,0.9924957936009388,0.998578431372549,8.454961391210773,9.75162902288254,0,0,0.0,1,1,1,1,1,1,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0
AFG,2019-02-01,0.9931176115812338,0.9978055555555556,8.489241366273866,9.786673070252426,7.7,7.1,7.5,8.7,"['Battles', 'Violence against civilians', 'Explosions/Remote violence', 'Strategic developments']","['Armed clash', 'Attack', 'Remote explosive/landmine/IED', 'Shelling/artillery/missile attack', 'Air/drone strike', 'Grenade', 'Government regains territory', 'Looting/property destruction', 'Abduction/forced disappearance', 'Disrupted weapons use', 'Non-state actor overtakes territory', 'Other']","['Political violence', 'Strategic developments']",768.0,2538.0,[],0.0,9745.0594584,4.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,31967.660581600016,0,1,True,1,21088.711269099997,3533.0,0,0.0,False,False,False,False,False,False,False,0,10789.1729718,11433.4281514,2961.0,843.0,0.9973659114793016,1.0,8.554693776823463,9.716416769083676,0,0,0.0,1,1,0,1,1,1,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,-0.9999900000999989,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.6666666666666666,1.0,1.0,4.0,0.0
AFG,2019-03-01,0.994183014316838,0.9976346801346802,8.551224910601984,9.66857515575072,7.7,7.1,7.5,8.7,"['Battles', 'Explosions/Remote violence', 'Strategic developments', 'Protests', 'Violence against civilians']","['Armed clash', 'Government regains territory', 'Non-state actor overtakes territory', 'Air/drone strike', 'Shelling/artillery/missile attack', 'Remote explosive/landmine/IED', 'Agreement', 'Peaceful protest', 'Attack', 'Disrupted weapons use', 'Looting/property destruction', 'Grenade']","['Political violence', 'Strategic developments', 'Demonstrations']",1052.0,3515.0,['Medium concern'],35111.11111111111,66039.1729764,4.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,86573.40540660002,1,1,True,1,29609.7122395,3344.8333333333335,1,1.0,False,False,False,False,False,False,False,0,9745.0594584,10789.1729718,2538.0,768.0,0.9931176115812338,0.9978055555555556,8.489241366273866,9.786673070252426,1,1,1.0,1,1,1,1,1,1,4.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,99999.99999999999,0.0,0.9999900000999989,0.0,0.0,4.0,2.0,2.0,0.6666666666666666,1.0,1.3333333333333333,4.0,0.0
AFG,2019-04-01,0.992014402706794,0.9974265873015874,8.497727257628325,9.726764189554425,7.7,7.1,7.5,8.7,"['Battles', 'Strategic developments', 'Explosions/Remote violence', 'Violence against civilians', 'Protests']","['Armed clash', 'Non-state actor overtakes territory', 'Disrupted weapons use', 'Government regains territory', 'Air/drone strike', 'Remote explosive/landmine/IED', 'Shelling/artillery/missile attack', 'Looting/property destruction', 'Abduction/forced disappearance', 'Attack', 'Peaceful protest', 'Grenade']","['Political violence', 'Strategic developments', 'Demonstrations']",884.0,2704.0,[],0.0,15691.1351346,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,91475.36756940003,1,1,True,1,29656.522640966665,3248.0,0,1.0,False,False,False,False,False,False,False,0,66039.1729764,9745.0594584,3515.0,1052.0,0.994183014316838,0.9976346801346802,8.551224910601984,9.66857515575072,0,0,0.0,1,1,1,1,1,1,4.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49999750001249993,0.0,0.0,4.0,2.0,2.0,0.6666666666666666,1.0,1.3333333333333333,4.0,0.0
AFG,2019-05-01,0.993914883204744,0.9982440476190476,8.677350807307453,9.830026061219666,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Strategic developments', 'Violence against civilians', 'Riots']","['Armed clash', 'Remote explosive/landmine/IED', 'Non-state actor overtakes territory', 'Air/drone strike', 'Shelling/artillery/missile attack', 'Disrupted weapons use', 'Attack', 'Government regains territory', 'Abduction/forced disappearance', 'Sexual violence', 'Non-violent transfer of territory', 'Other', 'Suicide bomb', 'Mob violence', 'Grenade']","['Political violence', 'Strategic developments']",845.0,3001.0,[],0.0,10789.1729718,4.0,2.0,3.0,1.0,1.0,2.0,5.0,0.0,92519.48108280002,1,1,True,1,20747.856944066665,3111.6666666666665,0,1.0,False,False,False,False,False,False,False,0,15691.1351346,66039.1729764,2704.0,884.0,0.992014402706794,0.9974265873015874,8.497727257628325,9.726764189554425,0,0,0.0,1,1,1,1,1,1,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.49999750001249993,0.0,0.0,0.9999900000999989,0.24999937500156252,0.0,4.0,2.0,2.3333333333333335,1.0,1.0,1.6666666666666667,4.333333333333333,0.0
AFG,2019-06-01,0.997928187403994,0.9978557504873292,8.693558526656755,9.775716304382335,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Violence against civilians', 'Strategic developments', 'Protests']","['Armed clash', 'Government regains territory', 'Non-state actor overtakes territory', 'Remote explosive/landmine/IED', 'Attack', 'Air/drone strike', 'Shelling/artillery/missile attack', 'Change to group/activity', 'Disrupted weapons use', 'Other', 'Peaceful protest', 'Looting/property destruction', 'Suicide bomb', 'Non-violent transfer of territory', 'Excessive force against protesters', 'Grenade']","['Political violence', 'Strategic developments', 'Demonstrations', 'Political violence; Demonstrations']",1292.0,4040.0,[],0.0,10899.103884,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,37379.41199040001,0,1,True,1,20658.8028995,3126.5,0,0.0,False,False,False,False,False,False,False,0,10789.1729718,15691.1351346,3001.0,845.0,0.993914883204744,0.9982440476190476,8.677350807307453,9.830026061219666,0,0,0.0,1,1,1,1,1,1,4.0,2.0,3.0,1.0,1.0,2.0,5.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,-0.3333322222259259,0.0,0.0,-0.49999750001249993,-0.19999960000080003,0.0,4.0,2.0,2.3333333333333335,1.0,1.0,1.3333333333333333,4.333333333333333,0.0
AFG,2019-07-01,0.9957447264780857,0.9989027777777778,8.731944033640422,9.8550586315789,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Strategic developments', 'Violence against civilians']","['Armed clash', 'Non-state actor overtakes territory', 'Air/drone strike', 'Remote explosive/landmine/IED', 'Arrests', 'Disrupted weapons use', 'Shelling/artillery/missile attack', 'Attack', 'Government regains territory', 'Looting/property destruction', 'Grenade', 'Suicide bomb', 'Agreement', 'Other', 'Non-violent transfer of territory']","['Political violence', 'Strategic developments']",1280.0,3940.0,[],0.0,35262.4073414,5.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,56950.68419720001,1,1,True,1,24737.67529443333,3289.6666666666665,0,0.0,False,False,False,False,False,False,False,0,10899.103884,10789.1729718,4040.0,1292.0,0.997928187403994,0.9978557504873292,8.693558526656755,9.775716304382335,0,0,0.0,1,1,1,1,1,1,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,3.0,1.0,1.0,2.0,5.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.24999937500156252,0.0,0.49999750001249993,0.0,0.0,0.9999900000999989,0.0,0.0,4.333333333333333,2.0,2.6666666666666665,1.0,1.0,1.6666666666666667,4.333333333333333,0.0
AFG,2019-08-01,0.9964111848296632,0.9979627430682416,8.72399973321267,9.789868433845127,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Strategic developments', 'Violence against civilians', 'Protests', 'Riots']","['Armed clash', 'Air/drone strike', 'Remote explosive/landmine/IED', 'Looting/property destruction', 'Attack', 'Change to group/activity', 'Non-state actor overtakes territory', 'Shelling/artillery/missile attack', 'Government regains territory', 'Sexual violence', 'Non-violent transfer of territory', 'Peaceful protest', 'Disrupted weapons use', 'Suicide bomb', 'Violent demonstration', 'Excessive force against protesters', 'Agreement', 'Abduction/forced disappearance']","['Political violence', 'Strategic developments', 'Demonstrations', 'Political violence; Demonstrations']",1775.0,5557.0,[],0.0,13428.303181,5.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,59589.81440640001,1,1,True,1,25351.549248199997,3792.8333333333335,0,0.0,False,False,False,False,False,False,False,0,35262.4073414,10899.103884,3940.0,1280.0,0.9957447264780857,0.9989027777777778,8.731944033640422,9.8550586315789,0,0,0.0,1,1,1,1,1,1,5.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,0.49999750001249993,0.0,0.0,0.0,0.0,0.24999937500156252,0.0,4.666666666666667,2.3333333333333335,2.6666666666666665,1.0,1.0,1.6666666666666667,4.333333333333333,0.0
AFG,2019-09-01,0.995003740025025,0.9967090766131016,8.83022832230309,9.897038085325557,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Violence against civilians', 'Strategic developments', 'Protests']","['Armed clash', 'Government regains territory', 'Air/drone strike', 'Attack', 'Remote explosive/landmine/IED', 'Shelling/artillery/missile attack', 'Non-state actor overtakes territory', 'Grenade', 'Other', 'Abduction/forced disappearance', 'Disrupted weapons use', 'Peaceful protest', 'Looting/property destruction', 'Suicide bomb']","['Political violence', 'Strategic developments', 'Demonstrations']",1560.0,4606.0,"['Medium concern', 'High concern']",4850.11,53489.1524803,5.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,102179.86300270002,1,1,True,1,23259.879165516668,3974.6666666666665,2,2.0,False,False,False,False,False,False,False,0,13428.303181,35262.4073414,5557.0,1775.0,0.9964111848296632,0.9979627430682416,8.72399973321267,9.789868433845127,2,3,1.5,1,1,1,1,1,1,5.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,5.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.6666666666666665,3.0,1.0,1.0,2.0,4.666666666666667,0.0
AFG,2019-10-01,0.997779304029304,0.99939651416122,8.752036309786392,9.82826016756712,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Violence against civilians', 'Strategic developments', 'Protests']","['Armed clash', 'Air/drone strike', 'Remote explosive/landmine/IED', 'Attack', 'Shelling/artillery/missile attack', 'Government regains territory', 'Non-state actor overtakes territory', 'Change to group/activity', 'Looting/property destruction', 'Grenade', 'Suicide bomb', 'Other', 'Disrupted weapons use', 'Peaceful protest']","['Political violence', 'Strategic developments', 'Demonstrations']",1255.0,3099.0,[],0.0,30195.0393878,4.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,97112.49504910002,1,1,True,1,25677.196541049998,4040.5,0,2.0,False,False,False,False,False,False,False,0,53489.1524803,13428.303181,4606.0,1560.0,0.995003740025025,0.9967090766131016,8.83022832230309,9.897038085325557,0,0,0.0,1,1,1,1,1,1,5.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,5.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,-0.19999960000080003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,3.0,3.0,1.0,1.0,2.0,5.0,0.0
AFG,2019-11-01,0.9962251810080758,0.9983700980392156,8.58979964254073,9.837476130334894,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Violence against civilians', 'Strategic developments', 'Riots', 'Protests']","['Armed clash', 'Non-state actor overtakes territory', 'Air/drone strike', 'Remote explosive/landmine/IED', 'Shelling/artillery/missile attack', 'Attack', 'Disrupted weapons use', 'Government regains territory', 'Change to group/activity', 'Violent demonstration', 'Peaceful protest', 'Looting/property destruction', 'Grenade', 'Suicide bomb', 'Agreement', 'Excessive force against protesters', 'Arrests', 'Other']","['Political violence', 'Strategic developments', 'Demonstrations', 'Political violence; Demonstrations']",1314.0,2762.0,[],0.0,24281.0972839,4.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,107965.28915200001,1,1,True,1,27925.85059306667,4000.6666666666665,0,2.0,False,False,False,False,False,False,False,0,30195.0393878,53489.1524803,3099.0,1255.0,0.997779304029304,0.99939651416122,8.752036309786392,9.82826016756712,0,0,0.0,1,1,1,1,1,1,4.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,-0.3333322222259259,0.0,0.0,0.0,0.0,-0.19999960000080003,0.0,4.333333333333333,2.6666666666666665,3.0,1.0,1.0,2.0,4.666666666666667,0.0
AFG,2019-12-01,0.9983778490028492,0.9994117647058824,8.655700398954536,9.73625952601446,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Violence against civilians', 'Strategic developments', 'Protests']","['Armed clash', 'Non-state actor overtakes territory', 'Air/drone strike', 'Remote explosive/landmine/IED', 'Attack', 'Shelling/artillery/missile attack', 'Government regains territory', 'Disrupted weapons use', 'Looting/property destruction', 'Peaceful protest', 'Change to group/activity', 'Excessive force against protesters', 'Abduction/forced disappearance', 'Suicide bomb']","['Political violence', 'Strategic developments', 'Demonstrations', 'Political violence; Demonstrations']",1034.0,2698.0,[],0.0,26302.9937291,4.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,80779.13040080002,1,1,True,1,30493.165567249995,3777.0,0,0.0,False,False,False,False,False,False,False,0,24281.0972839,30195.0393878,2762.0,1314.0,0.9962251810080758,0.9983700980392156,8.58979964254073,9.837476130334894,0,0,0.0,1,1,1,1,1,1,4.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,4.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,-0.3333322222259259,0.0,0.0,0.0,0.0,0.0,4.0,2.3333333333333335,2.6666666666666665,1.0,1.0,2.0,4.333333333333333,0.0
AFG,2020-01-01,0.9950399216366708,0.999079365079365,8.613845570028671,9.717544841840112,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Violence against civilians', 'Strategic developments', 'Protests', 'Riots']","['Armed clash', 'Remote explosive/landmine/IED', 'Attack', 'Air/drone strike', 'Shelling/artillery/missile attack', 'Government regains territory', 'Non-state actor overtakes territory', 'Change to group/activity', 'Disrupted weapons use', 'Looting/property destruction', 'Abduction/forced disappearance', 'Grenade', 'Peaceful protest', 'Agreement', 'Non-violent transfer of territory', 'Excessive force against protesters', 'Violent demonstration']","['Political violence', 'Strategic developments', 'Demonstrations', 'Political violence; Demonstrations']",938.0,1523.0,[],0.0,16530.2422183,5.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,67114.33323130001,1,1,True,1,27371.138046733333,3374.1666666666665,0,0.0,False,False,False,False,False,False,False,0,26302.9937291,24281.0972839,2698.0,1034.0,0.9983778490028492,0.9994117647058824,8.655700398954536,9.73625952601446,0,0,0.0,1,1,1,1,1,1,4.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,4.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,0.24999937500156252,0.49999750001249993,0.49999750001249993,0.0,0.0,0.0,0.0,0.0,4.333333333333333,2.3333333333333335,2.6666666666666665,1.0,1.0,2.0,4.0,0.0
AFG,2020-02-01,0.9967813651776498,0.999074074074074,8.783814741277414,9.951903680004806,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Protests', 'Strategic developments', 'Violence against civilians', 'Riots']","['Armed clash', 'Remote explosive/landmine/IED', 'Shelling/artillery/missile attack', 'Peaceful protest', 'Change to group/activity', 'Attack', 'Air/drone strike', 'Other', 'Suicide bomb', 'Abduction/forced disappearance', 'Government regains territory', 'Disrupted weapons use', 'Looting/property destruction', 'Agreement', 'Non-state actor overtakes territory', 'Grenade', 'Mob violence']","['Political violence', 'Demonstrations', 'Strategic developments']",979.0,1804.0,[],0.0,13835.8560592,4.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,56669.09200660001,1,1,True,1,27439.063526433336,2748.6666666666665,0,0.0,False,False,False,False,False,False,False,0,16530.2422183,26302.9937291,1523.0,938.0,0.9950399216366708,0.999079365079365,8.613845570028671,9.717544841840112,0,0,0.0,1,1,1,1,1,1,5.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,-0.19999960000080003,-0.3333322222259259,-0.3333322222259259,0.0,0.0,0.49999750001249993,0.0,0.0,4.333333333333333,2.3333333333333335,2.3333333333333335,1.0,1.0,2.3333333333333335,4.0,0.0
AFG,2020-03-01,0.9972689520624304,0.9997916666666666,8.488249244595627,9.798212229488405,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Strategic developments', 'Violence against civilians', 'Riots', 'Protests']","['Armed clash', 'Non-state actor overtakes territory', 'Air/drone strike', 'Shelling/artillery/missile attack', 'Remote explosive/landmine/IED', 'Disrupted weapons use', 'Attack', 'Change to group/activity', 'Mob violence', 'Other', 'Grenade', 'Agreement', 'Peaceful protest', 'Suicide bomb']","['Political violence', 'Strategic developments', 'Demonstrations']",663.0,1409.0,[],0.0,22190.0530292,5.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,52556.15130670002,1,1,True,1,22222.54695125,2215.8333333333335,0,0.0,False,False,False,False,False,False,False,0,13835.8560592,16530.2422183,1804.0,979.0,0.9967813651776498,0.999074074074074,8.783814741277414,9.951903680004806,0,0,0.0,1,1,1,1,1,1,4.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.24999937500156252,0.0,0.49999750001249993,0.0,0.0,-0.6666644444518518,-0.49999875000312505,0.0,4.666666666666667,2.3333333333333335,2.6666666666666665,1.0,1.0,2.0,3.3333333333333335,0.0
AFG,2020-04-01,0.9975779092338688,0.9990476190476192,8.352853976588682,9.523011840948694,7.8,7.2,7.5,8.8,"['Battles', 'Explosions/Remote violence', 'Strategic developments', 'Violence against civilians', 'Protests', 'Riots']","['Armed clash', 'Air/drone strike', 'Remote explosive/landmine/IED', 'Shelling/artillery/missile attack', 'Disrupted weapons use', 'Attack', 'Peaceful protest', 'Change to group/activity', 'Government regains territory', 'Looting/property destruction', 'Violent demonstration', 'Non-state actor overtakes territory', 'Arrests', 'Suicide bomb', 'Agreement', 'Mob violence']","['Political violence', 'Strategic developments', 'Demonstrations']",573.0,2122.0,['High concern'],0.11,14312.954544,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,50338.86363240001,1,0,True,1,19575.532810616667,2053.0,1,1.0,False,False,False,False,False,False,False,0,22190.0530292,13835.8560592,1409.0,663.0,0.9972689520624304,0.9997916666666666,8.488249244595627,9.798212229488405,2,2,2.0,1,1,1,1,1,1,5.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,-0.39999920000160005,-0.49999750001249993,-0.3333322222259259,-0.9999900000999989,0.0,0.0,-0.49999750001249993,0.0,4.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,2.3333333333333335,0.0
AFG,2020-05-01,0.9969197012138192,1.0,8.311263694449414,9.52964287139837,8.0,8.2,7.2,8.8,"['Battles', 'Explosions/Remote violence', 'Violence against civilians', 'Strategic developments', 'Protests', 'Riots']","['Armed clash', 'Government regains territory', 'Non-state actor overtakes territory', 'Air/drone strike', 'Remote explosive/landmine/IED', 'Shelling/artillery/missile attack', 'Attack', 'Agreement', 'Looting/property destruction', 'Peaceful protest', 'Change to group/activity', 'Suicide bomb', 'Violent demonstration', 'Abduction/forced disappearance', 'Arrests', 'Disrupted weapons use', 'Other', 'Non-violent transfer of territory', 'Grenade']","['Political violence', 'Strategic developments', 'Demonstrations']",693.0,2397.0,[],0.0,5248.0833328,4.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,41751.09090600001,0,0,True,1,16403.36381876667,1992.1666666666667,0,1.0,False,False,False,False,False,False,False,0,14312.954544,22190.0530292,2122.0,573.0,0.9975779092338688,0.9990476190476192,8.352853976588682,9.523011840948694,0,0,0.0,1,1,1,1,1,1,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.3333322222259259,0.9999900000999989,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,4.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.0,1.0,1.6666666666666667,0.0
