iso3,month,monthly_displacement
GRC,2019-09-01,0.0
GRC,2019-10-01,0.0
GRC,2019-11-01,0.0
GRC,2019-12-01,0.0
GRC,2020-01-01,0.0
GRC,2020-02-01,0.0
GRC,2020-03-01,0.0
GRC,2020-04-01,0.0
GRC,2020-05-01,0.0
GRC,2020-06-01,0.0
GRC,2020-07-01,0.0
GRC,2020-08-01,0.0
GRC,2020-09-01,0.0
GRC,2020-10-01,0.0
GRC,2020-11-01,0.0
GRC,2020-12-01,0.0
GRC,2021-01-01,0.0
GRC,2021-02-01,0.0
GRC,2021-03-01,0.0
GRC,2021-04-01,562.5
GRC,2021-05-01,187.5
GRC,2021-06-01,0.0
GRC,2021-07-01,0.0
GRC,2021-08-01,0.0
GRC,2021-09-01,0.0
GRC,2021-10-01,0.0
GRC,2021-11-01,0.0
GRC,2021-12-01,0.0
GRC,2022-01-01,0.0
GRC,2022-02-01,0.0
GRC,2022-03-01,0.0
GRC,2022-04-01,0.0
GRC,2022-05-01,0.0
GRC,2022-06-01,0.0
GRC,2022-07-01,0.0
GRC,2022-08-01,0.0
GRC,2022-09-01,0.0
GRC,2022-10-01,0.0
GRC,2022-11-01,0.0
GRC,2022-12-01,0.0
GRC,2023-01-01,0.0
GRC,2023-02-01,0.0
GRC,2023-03-01,0.0
GRC,2023-04-01,0.0
GRC,2023-05-01,0.0
GRC,2023-06-01,0.0
GRC,2023-07-01,0.0
GRC,2023-08-01,0.0
GRC,2023-09-01,0.0
GRC,2023-10-01,0.0
GRC,2023-11-01,0.0
GRC,2023-12-01,0.0
GRC,2024-01-01,0.0
GRC,2024-02-01,0.0
GRC,2024-03-01,0.0
GRC,2024-04-01,0.0
GRC,2024-05-01,0.0
GRC,2024-06-01,0.0
GRC,2024-07-01,0.0
GRC,2024-08-01,0.0
GRC,2024-09-01,0.0
GRC,2024-10-01,0.0
GRC,2024-11-01,0.0
GRC,2024-12-01,0.0
GRC,2025-01-01,0.0
GRC,2025-02-01,0.0
GRC,2025-03-01,0.0
GRC,2025-04-01,0.0
GRC,2025-05-01,0.0
GRC,2025-06-01,0.0
GRC,2025-07-01,0.0
GRC,2025-08-01,0.0
GRC,2025-09-01,0.0
GRC,2025-10-01,0.0
GRC,2025-11-01,0.0
GRC,2025-12-01,0.0
GRC,2026-01-01,0.0
GRC,2026-02-01,0.0
GRC,2026-03-01,0.0
GRC,2026-04-01,0.0
HND,2018-01-01,0.0
HND,2018-02-01,0.0
HND,2018-03-01,0.0
HND,2018-04-01,0.0
HND,2018-05-01,0.0
HND,2018-06-01,0.0
HND,2018-07-01,0.0
HND,2018-08-01,0.0
HND,2018-09-01,0.0
HND,2018-10-01,0.0
HND,2018-11-01,0.0
HND,2018-12-01,0.0
HND,2019-01-01,0.0
HND,2019-02-01,0.0
HND,2019-03-01,0.0
HND,2019-04-01,0.0
HND,2019-05-01,0.0
HND,2019-06-01,0.0
HND,2019-07-01,0.0
HND,2019-08-01,0.0
HND,2019-09-01,0.0
HND,2019-10-01,0.0
HND,2019-11-01,0.0
HND,2019-12-01,0.0
HND,2020-01-01,0.0
HND,2020-02-01,0.0
HND,2020-03-01,0.0
HND,2020-04-01,0.0
HND,2020-05-01,0.0
HND,2020-06-01,0.0
HND,2020-07-01,0.0
HND,2020-08-01,0.0
HND,2020-09-01,0.0
HND,2020-10-01,0.0
HND,2020-11-01,0.0
HND,2020-12-01,0.0
HND,2021-01-01,0.0
HND,2021-02-01,0.0
HND,2021-03-01,0.0
HND,2021-04-01,0.0
HND,2021-05-01,0.0
HND,2021-06-01,0.0
HND,2021-07-01,0.0
HND,2021-08-01,0.0
HND,2021-09-01,0.0
HND,2021-10-01,0.0
HND,2021-11-01,0.0
HND,2021-12-01,0.0
HND,2022-01-01,0.6850828880000001
HND,2022-02-01,0.618784544
HND,2022-03-01,0.6850828880000001
HND,2022-04-01,0.66298344
HND,2022-05-01,0.6850828880000001
HND,2022-06-01,0.66298344
HND,2022-07-01,0.0
HND,2022-08-01,0.0
HND,2022-09-01,0.0
HND,2022-10-01,0.0
HND,2022-11-01,0.0
HND,2022-12-01,0.0
HND,2023-01-01,0.0
HND,2023-02-01,0.0
HND,2023-03-01,0.0
HND,2023-04-01,0.0
HND,2023-05-01,0.0
HND,2023-06-01,45.0
HND,2023-07-01,0.0
HND,2023-08-01,0.0
HND,2023-09-01,0.0
HND,2023-10-01,0.0
HND,2023-11-01,0.0
HND,2023-12-01,0.0
HND,2024-01-01,15.897435903
HND,2024-02-01,14.871794877
HND,2024-03-01,15.897435903
HND,2024-04-01,15.384615389999999
HND,2024-05-01,15.897435903
HND,2024-06-01,102.22588522900001
HND,2024-07-01,0.492063496
HND,2024-08-01,0.492063496
HND,2024-09-01,0.47619048
HND,2024-10-01,0.365079368
HND,2024-11-01,0.0
HND,2024-12-01,0.0
HND,2025-01-01,0.0
HND,2025-02-01,0.0
HND,2025-03-01,0.0
HND,2025-04-01,0.0
HND,2025-05-01,0.0
HND,2025-06-01,0.0
HND,2025-07-01,0.0
HND,2025-08-01,0.0
HND,2025-09-01,0.0
HND,2025-10-01,0.0
HND,2025-11-01,0.0
HND,2025-12-01,0.0
HND,2026-01-01,0.0
HND,2026-02-01,0.0
HND,2026-03-01,0.0
HND,2026-04-01,0.0
HTI,2018-01-01,0.0
HTI,2018-02-01,0.0
HTI,2018-03-01,0.0
HTI,2018-04-01,0.0
HTI,2018-05-01,0.0
HTI,2018-06-01,0.0
HTI,2018-07-01,0.0
HTI,2018-08-01,0.0
HTI,2018-09-01,0.0
HTI,2018-10-01,0.0
HTI,2018-11-01,0.0
HTI,2018-12-01,0.0
HTI,2019-01-01,0.0
HTI,2019-02-01,0.0
HTI,2019-03-01,6.0
HTI,2019-04-01,0.0
HTI,2019-05-01,0.0
HTI,2019-06-01,2000.0
HTI,2019-07-01,8.0
HTI,2019-08-01,0.0
HTI,2019-09-01,0.0
HTI,2019-10-01,0.0
HTI,2019-11-01,114.0
HTI,2019-12-01,0.0
HTI,2020-01-01,0.0
HTI,2020-02-01,0.0
HTI,2020-03-01,0.0
HTI,2020-04-01,0.0
HTI,2020-05-01,0.0
HTI,2020-06-01,48.99999998999999
HTI,2020-07-01,0.0
HTI,2020-08-01,673.69642866
HTI,2020-09-01,3401.63690468
HTI,2020-10-01,3266.6666664
HTI,2020-11-01,0.0
HTI,2020-12-01,0.0
HTI,2021-01-01,0.0
HTI,2021-02-01,0.0
HTI,2021-03-01,681.9082568
HTI,2021-04-01,5114.311926
HTI,2021-05-01,5284.7889902
HTI,2021-06-01,5114.311926
HTI,2021-07-01,2386.6788988
HTI,2021-08-01,0.0
HTI,2021-09-01,0.0
HTI,2021-10-01,0.0
HTI,2021-11-01,0.0
HTI,2021-12-01,0.0
HTI,2022-01-01,0.0
HTI,2022-02-01,0.0
HTI,2022-03-01,0.0
HTI,2022-04-01,565.0076336
HTI,2022-05-01,2189.4045802
HTI,2022-06-01,2118.778626
HTI,2022-07-01,2189.4045802
HTI,2022-08-01,2189.4045802
HTI,2022-09-01,323.0769231
HTI,2022-10-01,2695.57496709
HTI,2022-11-01,5383.92438
HTI,2022-12-01,2530.4237295
HTI,2023-01-01,3137.0721648
HTI,2023-02-01,7319.8350512
HTI,2023-03-01,8104.1030924
HTI,2023-04-01,6796.9896904
HTI,2023-05-01,0.0
HTI,2023-06-01,0.0
HTI,2023-07-01,1852.9999997999998
HTI,2023-08-01,10450.0
HTI,2023-09-01,12792.0
HTI,2023-10-01,4500.0
HTI,2023-11-01,13478.0
HTI,2023-12-01,4547.0
HTI,2024-01-01,8315.49999984
HTI,2024-02-01,11428.182926700001
HTI,2024-03-01,34630.170737
HTI,2024-04-01,10981.146343
HTI,2024-05-01,8183.0
HTI,2024-06-01,1827.0000001
HTI,2024-07-01,4675.7857146
HTI,2024-08-01,1275.2142858
HTI,2024-09-01,2460.0
HTI,2024-10-01,7754.0
HTI,2024-11-01,37382.0
HTI,2024-12-01,15332.0
HTI,2025-01-01,1865.7272725999999
HTI,2025-02-01,25341.0227275
HTI,2025-03-01,40411.014709
HTI,2025-04-01,52085.735296
HTI,2025-05-01,13358.5
HTI,2025-06-01,8890.0
HTI,2025-07-01,61314.000002
HTI,2025-08-01,0.0
HTI,2025-09-01,16598.0
HTI,2025-10-01,33845.0
HTI,2025-11-01,8987.0
HTI,2025-12-01,7462.0
HTI,2026-01-01,5836.0
HTI,2026-02-01,0.0
HTI,2026-03-01,23735.0000001
HTI,2026-04-01,6335.0
IDN,2018-01-01,0.0
IDN,2018-02-01,0.0
IDN,2018-03-01,0.0
IDN,2018-04-01,0.0
IDN,2018-05-01,0.0
IDN,2018-06-01,903.22580642
IDN,2018-07-01,1096.77419351
IDN,2018-08-01,0.0
IDN,2018-09-01,0.0
IDN,2018-10-01,222.000000013
IDN,2018-11-01,0.0
IDN,2018-12-01,1500.0000003
IDN,2019-01-01,0.0
IDN,2019-02-01,0.0
IDN,2019-03-01,0.0
IDN,2019-04-01,0.0
IDN,2019-05-01,0.0
IDN,2019-06-01,600.0
IDN,2019-07-01,0.0
IDN,2019-08-01,3294.0
IDN,2019-09-01,10674.285712
IDN,2019-10-01,8729.7142839
IDN,2019-11-01,98.0
IDN,2019-12-01,0.0
IDN,2020-01-01,0.0
IDN,2020-02-01,0.0
IDN,2020-03-01,1700.0000000999999
IDN,2020-04-01,0.0
IDN,2020-05-01,29.0
IDN,2020-06-01,0.0
IDN,2020-07-01,0.0
IDN,2020-08-01,2149.0
IDN,2020-09-01,0.0
IDN,2020-10-01,0.0
IDN,2020-11-01,750.0
IDN,2020-12-01,0.0
IDN,2021-01-01,0.0
IDN,2021-02-01,400.0
IDN,2021-03-01,0.0
IDN,2021-04-01,252.57142856
IDN,2021-05-01,1957.42857134
IDN,2021-06-01,1894.2857141999998
IDN,2021-07-01,757.71428568
IDN,2021-08-01,0.0
IDN,2021-09-01,1252.43023246
IDN,2021-10-01,6984.011628429999
IDN,2021-11-01,2302.63708723
IDN,2021-12-01,3335.9210531999997
IDN,2022-01-01,772.0
IDN,2022-02-01,0.0
IDN,2022-03-01,58.0
IDN,2022-04-01,62.0
IDN,2022-05-01,200.0
IDN,2022-06-01,0.0
IDN,2022-07-01,0.0
IDN,2022-08-01,0.0
IDN,2022-09-01,0.0
IDN,2022-10-01,6000.0
IDN,2022-11-01,0.0
IDN,2022-12-01,0.0
IDN,2023-01-01,330.0
IDN,2023-02-01,225.0
IDN,2023-03-01,261.0
IDN,2023-04-01,0.0
IDN,2023-05-01,160.0
IDN,2023-06-01,0.0
IDN,2023-07-01,0.0
IDN,2023-08-01,0.0
IDN,2023-09-01,245.0
IDN,2023-10-01,53.0
IDN,2023-11-01,349.0
IDN,2023-12-01,0.0
IDN,2024-01-01,1227.9999999
IDN,2024-02-01,0.0
IDN,2024-03-01,0.0
IDN,2024-04-01,2600.421052432
IDN,2024-05-01,30.578947376
IDN,2024-06-01,3268.64102523
IDN,2024-07-01,544.3589743900001
IDN,2024-08-01,13.0
IDN,2024-09-01,0.0
IDN,2024-10-01,0.0
IDN,2024-11-01,38.545454544
IDN,2024-12-01,6342.454545308
IDN,2025-01-01,436.0
IDN,2025-02-01,0.0
IDN,2025-03-01,0.0
IDN,2025-04-01,0.0
IDN,2025-05-01,0.0
IDN,2025-06-01,0.0
IDN,2025-07-01,0.0
IDN,2025-08-01,0.0
IDN,2025-09-01,0.0
IDN,2025-10-01,0.0
IDN,2025-11-01,0.0
IDN,2025-12-01,0.0
IDN,2026-01-01,0.0
IDN,2026-02-01,0.0
IDN,2026-03-01,0.0
IDN,2026-04-01,0.0
IND,2018-01-01,0.0
IND,2018-02-01,0.0
IND,2018-03-01,0.0
IND,2018-04-01,0.0
IND,2018-05-01,360.0
IND,2018-06-01,375.0
IND,2018-07-01,0.0
IND,2018-08-01,0.0
IND,2018-09-01,0.0
IND,2018-10-01,0.0
IND,2018-11-01,0.0
IND,2018-12-01,0.0
IND,2019-01-01,0.0
IND,2019-02-01,107.0
IND,2019-03-01,0.0
IND,2019-04-01,0.0
IND,2019-05-01,0.0
IND,2019-06-01,0.0
IND,2019-07-01,33.0
IND,2019-08-01,0.0
IND,2019-09-01,0.0
IND,2019-10-01,5153.0
IND,2019-11-01,0.0
IND,2019-12-01,20.0
IND,2020-01-01,56.0
IND,2020-02-01,379.99999998
IND,2020-03-01,470.0
IND,2020-04-01,0.0
IND,2020-05-01,424.0
IND,2020-06-01,117.0
IND,2020-07-01,0.0
IND,2020-08-01,5.0
IND,2020-09-01,100.0
IND,2020-10-01,99.0
IND,2020-11-01,0.0
IND,2020-12-01,13.000000002
IND,2021-01-01,0.0
IND,2021-02-01,0.0
IND,2021-03-01,46.999999999
IND,2021-04-01,0.0
IND,2021-05-01,11014.0
IND,2021-06-01,0.0
IND,2021-07-01,1500.0
IND,2021-08-01,0.0
IND,2021-09-01,0.0
IND,2021-10-01,500.0
IND,2021-11-01,0.0
IND,2021-12-01,0.0
IND,2022-01-01,0.0
IND,2022-02-01,0.0
IND,2022-03-01,0.0
IND,2022-04-01,73.0
IND,2022-05-01,0.0
IND,2022-06-01,548.0
IND,2022-07-01,0.0
IND,2022-08-01,0.0
IND,2022-09-01,0.0
IND,2022-10-01,0.0
IND,2022-11-01,0.0
IND,2022-12-01,0.0
IND,2023-01-01,0.0
IND,2023-02-01,0.0
IND,2023-03-01,0.0
IND,2023-04-01,0.0
IND,2023-05-01,0.0
IND,2023-06-01,0.0
IND,2023-07-01,0.0
IND,2023-08-01,500.0
IND,2023-09-01,0.0
IND,2023-10-01,0.0
IND,2023-11-01,0.0
IND,2023-12-01,0.0
IND,2024-01-01,0.0
IND,2024-02-01,0.0
IND,2024-03-01,0.0
IND,2024-04-01,0.0
IND,2024-05-01,0.0
IND,2024-06-01,0.0
IND,2024-07-01,184.0
IND,2024-08-01,66.0
IND,2024-09-01,114.0
IND,2024-10-01,18.0
IND,2024-11-01,131.0
IND,2024-12-01,222.99999999
IND,2025-01-01,35.0
IND,2025-02-01,0.0
IND,2025-03-01,0.0
IND,2025-04-01,500.0
IND,2025-05-01,125000.0
IND,2025-06-01,0.0
IND,2025-07-01,0.0
IND,2025-08-01,0.0
IND,2025-09-01,0.0
IND,2025-10-01,0.0
IND,2025-11-01,0.0
IND,2025-12-01,2663.0
IND,2026-01-01,2900.0000001
IND,2026-02-01,136.0
IND,2026-03-01,0.0
IND,2026-04-01,0.0
IRN,2018-01-01,0.0
IRN,2018-02-01,0.0
IRN,2018-03-01,0.0
IRN,2018-04-01,0.0
IRN,2018-05-01,0.0
IRN,2018-06-01,0.0
IRN,2018-07-01,0.0
IRN,2018-08-01,0.0
IRN,2018-09-01,0.0
IRN,2018-10-01,0.0
IRN,2018-11-01,0.0
IRN,2018-12-01,0.0
IRN,2019-01-01,0.0
IRN,2019-02-01,0.0
IRN,2019-03-01,0.0
IRN,2019-04-01,0.0
IRN,2019-05-01,0.0
IRN,2019-06-01,0.0
IRN,2019-07-01,0.0
IRN,2019-08-01,0.0
IRN,2019-09-01,0.0
IRN,2019-10-01,0.0
IRN,2019-11-01,0.0
IRN,2019-12-01,0.0
IRN,2020-01-01,0.0
IRN,2020-02-01,0.0
IRN,2020-03-01,0.0
IRN,2020-04-01,0.0
IRN,2020-05-01,0.0
IRN,2020-06-01,0.0
IRN,2020-07-01,0.0
IRN,2020-08-01,0.0
IRN,2020-09-01,0.0
IRN,2020-10-01,0.0
IRN,2020-11-01,0.0
IRN,2020-12-01,0.0
IRN,2021-01-01,0.0
IRN,2021-02-01,0.0
IRN,2021-03-01,0.0
IRN,2021-04-01,0.0
IRN,2021-05-01,0.0
IRN,2021-06-01,0.0
IRN,2021-07-01,0.0
IRN,2021-08-01,10.0
IRN,2021-09-01,0.0
IRN,2021-10-01,0.0
IRN,2021-11-01,0.0
IRN,2021-12-01,0.0
IRN,2022-01-01,0.0
IRN,2022-02-01,0.0
IRN,2022-03-01,0.0
IRN,2022-04-01,0.0
IRN,2022-05-01,0.0
IRN,2022-06-01,0.0
IRN,2022-07-01,0.0
IRN,2022-08-01,0.0
IRN,2022-09-01,0.0
IRN,2022-10-01,0.0
IRN,2022-11-01,0.0
IRN,2022-12-01,0.0
IRN,2023-01-01,0.0
IRN,2023-02-01,0.0
IRN,2023-03-01,0.0
IRN,2023-04-01,0.0
IRN,2023-05-01,0.0
IRN,2023-06-01,0.0
IRN,2023-07-01,0.0
IRN,2023-08-01,0.0
IRN,2023-09-01,0.0
IRN,2023-10-01,0.0
IRN,2023-11-01,0.0
IRN,2023-12-01,0.0
IRN,2024-01-01,0.0
IRN,2024-02-01,0.0
IRN,2024-03-01,0.0
IRN,2024-04-01,0.0
IRN,2024-05-01,0.0
IRN,2024-06-01,0.0
IRN,2024-07-01,0.0
IRN,2024-08-01,0.0
IRN,2024-09-01,0.0
IRN,2024-10-01,0.0
IRN,2024-11-01,0.0
IRN,2024-12-01,0.0
IRN,2025-01-01,0.0
IRN,2025-02-01,0.0
IRN,2025-03-01,0.0
IRN,2025-04-01,0.0
IRN,2025-05-01,0.0
IRN,2025-06-01,3999999.9995999997
IRN,2025-07-01,0.0
IRN,2025-08-01,0.0
IRN,2025-09-01,0.0
IRN,2025-10-01,0.0
IRN,2025-11-01,0.0
IRN,2025-12-01,0.0
IRN,2026-01-01,0.0
IRN,2026-02-01,246153.8462
IRN,2026-03-01,2953846.1544
IRN,2026-04-01,0.0
IRQ,2018-01-01,0.0
IRQ,2018-02-01,0.0
IRQ,2018-03-01,0.0
IRQ,2018-04-01,0.0
IRQ,2018-05-01,12.0
IRQ,2018-06-01,0.0
IRQ,2018-07-01,0.0
IRQ,2018-08-01,0.0
IRQ,2018-09-01,0.0
IRQ,2018-10-01,0.0
IRQ,2018-11-01,0.0
IRQ,2018-12-01,0.0
IRQ,2019-01-01,0.0
IRQ,2019-02-01,0.0
IRQ,2019-03-01,0.0
IRQ,2019-04-01,0.0
IRQ,2019-05-01,735.60515026
IRQ,2019-06-01,1284.48497858
IRQ,2019-07-01,991.46781122
IRQ,2019-08-01,991.46781122
IRQ,2019-09-01,959.4849786
IRQ,2019-10-01,991.46781122
IRQ,2019-11-01,959.4849786
IRQ,2019-12-01,863.53648074
IRQ,2020-01-01,0.0
IRQ,2020-02-01,0.0
IRQ,2020-03-01,0.0
IRQ,2020-04-01,0.0
IRQ,2020-05-01,0.0
IRQ,2020-06-01,0.0
IRQ,2020-07-01,0.0
IRQ,2020-08-01,4.333333334
IRQ,2020-09-01,8.666666668
IRQ,2020-10-01,0.0
IRQ,2020-11-01,0.0
IRQ,2020-12-01,0.0
IRQ,2021-01-01,4575.5401917
IRQ,2021-02-01,4132.7459796
IRQ,2021-03-01,4575.5401917
IRQ,2021-04-01,4427.942121
IRQ,2021-05-01,4575.5401917
IRQ,2021-06-01,4427.942121
IRQ,2021-07-01,4575.5401917
IRQ,2021-08-01,4575.5401917
IRQ,2021-09-01,4427.942121
IRQ,2021-10-01,4575.5401917
IRQ,2021-11-01,1033.1864949
IRQ,2021-12-01,0.0
IRQ,2022-01-01,3041.1
IRQ,2022-02-01,2746.7999999999997
IRQ,2022-03-01,3041.1
IRQ,2022-04-01,2830.2197802
IRQ,2022-05-01,2924.56043954
IRQ,2022-06-01,2830.2197802
IRQ,2022-07-01,2903.21739121
IRQ,2022-08-01,2903.21739121
IRQ,2022-09-01,2809.5652173
IRQ,2022-10-01,2104.63043485
IRQ,2022-11-01,2036.7391304999999
IRQ,2022-12-01,2104.63043485
IRQ,2023-01-01,1572.73333323
IRQ,2023-02-01,1420.53333324
IRQ,2023-03-01,1572.73333323
IRQ,2023-04-01,1521.9999999
IRQ,2023-05-01,2309.62601624
IRQ,2023-06-01,2235.1219512
IRQ,2023-07-01,2309.62601624
IRQ,2023-08-01,2309.62601624
IRQ,2023-09-01,1472.4590163
IRQ,2023-10-01,1563.5409835100002
IRQ,2023-11-01,1472.4590163
IRQ,2023-12-01,1521.5409835100002
IRQ,2024-01-01,2947.4793387
IRQ,2024-02-01,2067.86776848
IRQ,2024-03-01,2210.4793387199998
IRQ,2024-04-01,2139.1735535999997
IRQ,2024-05-01,2671.29268301
IRQ,2024-06-01,3753.1219515899998
IRQ,2024-07-01,2671.29268301
IRQ,2024-08-01,2671.29268301
IRQ,2024-09-01,914.7540984
IRQ,2024-10-01,945.24590168
IRQ,2024-11-01,914.7540984
IRQ,2024-12-01,945.24590168
IRQ,2025-01-01,0.0
IRQ,2025-02-01,0.0
IRQ,2025-03-01,0.0
IRQ,2025-04-01,0.0
IRQ,2025-05-01,0.0
IRQ,2025-06-01,0.0
IRQ,2025-07-01,0.0
IRQ,2025-08-01,0.0
IRQ,2025-09-01,0.0
IRQ,2025-10-01,0.0
IRQ,2025-11-01,0.0
IRQ,2025-12-01,0.0
IRQ,2026-01-01,0.0
IRQ,2026-02-01,0.235294118
IRQ,2026-03-01,3.764705888
IRQ,2026-04-01,0.0
ISR,2018-01-01,0.0
ISR,2018-02-01,0.0
ISR,2018-03-01,0.0
ISR,2018-04-01,0.0
ISR,2018-05-01,0.0
ISR,2018-06-01,0.0
ISR,2018-07-01,0.0
ISR,2018-08-01,0.0
ISR,2018-09-01,0.0
ISR,2018-10-01,0.0
ISR,2018-11-01,0.0
ISR,2018-12-01,0.0
ISR,2019-01-01,0.0
ISR,2019-02-01,0.0
ISR,2019-03-01,0.0
ISR,2019-04-01,0.0
ISR,2019-05-01,0.0
ISR,2019-06-01,0.0
ISR,2019-07-01,0.0
ISR,2019-08-01,0.0
ISR,2019-09-01,0.0
ISR,2019-10-01,0.0
ISR,2019-11-01,0.0
ISR,2019-12-01,0.0
ISR,2020-01-01,0.0
ISR,2020-02-01,0.0
ISR,2020-03-01,74.6851852
ISR,2020-04-01,448.1111112
ISR,2020-05-01,463.04814824
ISR,2020-06-01,448.1111112
ISR,2020-07-01,463.04814824
ISR,2020-08-01,463.04814824
ISR,2020-09-01,448.1111112
ISR,2020-10-01,463.04814824
ISR,2020-11-01,448.1111112
ISR,2020-12-01,313.67777784
ISR,2021-01-01,0.0
ISR,2021-02-01,0.0
ISR,2021-03-01,0.0
ISR,2021-04-01,3.4186046580000005
ISR,2021-05-01,10.581395352000001
ISR,2021-06-01,0.0
ISR,2021-07-01,0.0
ISR,2021-08-01,21.0
ISR,2021-09-01,77.0
ISR,2021-10-01,0.0
ISR,2021-11-01,0.0
ISR,2021-12-01,0.0
ISR,2022-01-01,77.0
ISR,2022-02-01,90.99999999299999
ISR,2022-03-01,81.000000003
ISR,2022-04-01,3.0
ISR,2022-05-01,77.0
ISR,2022-06-01,153.999999993
ISR,2022-07-01,77.0
ISR,2022-08-01,156.0
ISR,2022-09-01,154.0
ISR,2022-10-01,158.0
ISR,2022-11-01,77.0
ISR,2022-12-01,0.0
ISR,2023-01-01,0.0
ISR,2023-02-01,0.0
ISR,2023-03-01,0.0
ISR,2023-04-01,0.0
ISR,2023-05-01,2000.0
ISR,2023-06-01,18.0
ISR,2023-07-01,0.0
ISR,2023-08-01,0.0
ISR,2023-09-01,0.0
ISR,2023-10-01,145714.285713
ISR,2023-11-01,54285.714282999994
ISR,2023-12-01,0.0
ISR,2024-01-01,0.0
ISR,2024-02-01,7.0
ISR,2024-03-01,3.0
ISR,2024-04-01,0.0
ISR,2024-05-01,350.0
ISR,2024-06-01,6.0
ISR,2024-07-01,0.0
ISR,2024-08-01,0.0
ISR,2024-09-01,0.0
ISR,2024-10-01,0.0
ISR,2024-11-01,370.0
ISR,2024-12-01,0.0
ISR,2025-01-01,0.0
ISR,2025-02-01,0.0
ISR,2025-03-01,0.0
ISR,2025-04-01,0.0
ISR,2025-05-01,50.0
ISR,2025-06-01,9100.0
ISR,2025-07-01,0.0
ISR,2025-08-01,22.0
ISR,2025-09-01,126.0
ISR,2025-10-01,0.0
ISR,2025-11-01,0.0
ISR,2025-12-01,6.0
ISR,2026-01-01,0.0
ISR,2026-02-01,1457.0
ISR,2026-03-01,1950.0
ISR,2026-04-01,0.0
ITA,2018-01-01,0.0
ITA,2018-02-01,0.0
ITA,2018-03-01,0.0
ITA,2018-04-01,0.0
ITA,2018-05-01,0.0
ITA,2018-06-01,0.0
ITA,2018-07-01,0.0
ITA,2018-08-01,0.0
ITA,2018-09-01,0.0
ITA,2018-10-01,0.0
ITA,2018-11-01,0.0
ITA,2018-12-01,0.0
ITA,2019-01-01,0.0
ITA,2019-02-01,0.0
ITA,2019-03-01,0.0
ITA,2019-04-01,0.0
ITA,2019-05-01,0.0
ITA,2019-06-01,0.0
ITA,2019-07-01,0.0
ITA,2019-08-01,0.0
ITA,2019-09-01,0.0
ITA,2019-10-01,0.0
ITA,2019-11-01,0.0
ITA,2019-12-01,0.0
ITA,2020-01-01,0.0
ITA,2020-02-01,0.0
ITA,2020-03-01,0.0
ITA,2020-04-01,0.0
ITA,2020-05-01,0.0
ITA,2020-06-01,0.0
ITA,2020-07-01,0.0
ITA,2020-08-01,0.0
ITA,2020-09-01,0.0
ITA,2020-10-01,0.0
ITA,2020-11-01,0.0
ITA,2020-12-01,0.0
ITA,2021-01-01,0.0
ITA,2021-02-01,7.184210523
ITA,2021-03-01,10.605263153
ITA,2021-04-01,10.26315789
ITA,2021-05-01,10.605263153
ITA,2021-06-01,10.26315789
ITA,2021-07-01,10.605263153
ITA,2021-08-01,10.605263153
ITA,2021-09-01,7.868421049
ITA,2021-10-01,0.0
ITA,2021-11-01,0.0
ITA,2021-12-01,0.0
ITA,2022-01-01,0.0
ITA,2022-02-01,0.0
ITA,2022-03-01,0.0
ITA,2022-04-01,0.0
ITA,2022-05-01,0.0
ITA,2022-06-01,0.0
ITA,2022-07-01,0.0
ITA,2022-08-01,0.0
ITA,2022-09-01,0.0
ITA,2022-10-01,0.0
ITA,2022-11-01,0.0
ITA,2022-12-01,0.0
ITA,2023-01-01,0.0
ITA,2023-02-01,0.0
ITA,2023-03-01,0.0
ITA,2023-04-01,0.0
ITA,2023-05-01,0.0
ITA,2023-06-01,0.0
ITA,2023-07-01,0.0
ITA,2023-08-01,0.0
ITA,2023-09-01,0.0
ITA,2023-10-01,0.0
ITA,2023-11-01,0.0
ITA,2023-12-01,0.0
ITA,2024-01-01,0.0
ITA,2024-02-01,0.0
ITA,2024-03-01,0.0
ITA,2024-04-01,0.0
ITA,2024-05-01,0.0
ITA,2024-06-01,0.0
ITA,2024-07-01,0.0
ITA,2024-08-01,0.0
ITA,2024-09-01,0.0
ITA,2024-10-01,0.0
ITA,2024-11-01,0.0
ITA,2024-12-01,0.0
ITA,2025-01-01,0.0
ITA,2025-02-01,0.0
ITA,2025-03-01,0.0
ITA,2025-04-01,0.0
ITA,2025-05-01,0.0
ITA,2025-06-01,0.0
ITA,2025-07-01,0.0
ITA,2025-08-01,0.0
ITA,2025-09-01,0.0
ITA,2025-10-01,0.0
ITA,2025-11-01,0.0
ITA,2025-12-01,0.0
ITA,2026-01-01,0.0
ITA,2026-02-01,0.0
ITA,2026-03-01,0.0
ITA,2026-04-01,0.0
KAZ,2018-01-01,0.0
KAZ,2018-02-01,0.0
KAZ,2018-03-01,0.0
KAZ,2018-04-01,0.0
KAZ,2018-05-01,0.0
KAZ,2018-06-01,0.0
KAZ,2018-07-01,0.0
KAZ,2018-08-01,0.0
KAZ,2018-09-01,0.0
KAZ,2018-10-01,0.0
KAZ,2018-11-01,0.0
KAZ,2018-12-01,0.0
KAZ,2019-01-01,0.0
KAZ,2019-02-01,0.0
KAZ,2019-03-01,0.0
KAZ,2019-04-01,0.0
KAZ,2019-05-01,0.0
KAZ,2019-06-01,0.0
KAZ,2019-07-01,0.0
KAZ,2019-08-01,0.0
KAZ,2019-09-01,0.0
KAZ,2019-10-01,0.0
KAZ,2019-11-01,0.0
KAZ,2019-12-01,0.0
